TRADEDATE,close,ret
2019-06-19,2759.12,-0.0009305896027432814
2019-06-20,2780.2,0.007640117138797864
2019-06-21,2761.23,-0.006823250125890135
2019-06-24,2762.65,0.0005142635709447507
2019-06-25,2753.96,-0.003145530559426679
2019-06-26,2775.14,0.007690743511161946
2019-06-27,2779.66,0.0016287466578261967
2019-06-28,2765.85,-0.00496823352496345
2019-07-01,2801.47,0.012878500280203209
2019-07-02,2809.81,0.0029770084991094237
2019-07-03,2823.95,0.005032368736676007
2019-07-04,2842.78,0.006667965084367733
2019-07-05,2835.35,-0.0026136387620570023
2019-07-08,2822.55,-0.004514433844146182
2019-07-09,2822.66,3.897185169421391e-05
2019-07-10,2822.75,3.1884817866867365e-05
2019-07-11,2789.66,-0.011722610929058574
2019-07-12,2777.58,-0.004330276807926414
2019-07-15,2756.44,-0.007610941899063195
2019-07-16,2755.88,-0.0002031605984530449
2019-07-17,2713.17,-0.015497772036518254
2019-07-18,2702.59,-0.003899497635607041
2019-07-19,2700.57,-0.0007474311678796752
2019-07-22,2684.25,-0.006043168664393139
2019-07-23,2701.06,0.006262456924652993
2019-07-24,2682.91,-0.006719584163254466
2019-07-25,2701.02,0.006750133250835955
2019-07-26,2715.68,0.005427579210816491
2019-07-29,2728.27,0.00463603959229375
2019-07-30,2734.68,0.002349474208930946
2019-07-31,2739.5,0.0017625462576975615
2019-08-01,2729.42,-0.003679503559043562
2019-08-02,2674.9,-0.019974939730785235
2019-08-05,2649.16,-0.00962278963699581
2019-08-06,2683.35,0.012905977743888686
2019-08-07,2674.98,-0.0031192352842528415
2019-08-08,2696.69,0.008115948530456274
2019-08-09,2679.71,-0.00629660806395993
2019-08-12,2689.93,0.003813845528060744
2019-08-13,2680.12,-0.003646935050354405
2019-08-14,2637.04,-0.016073907138486332
2019-08-15,2625.58,-0.004345781633953272
2019-08-16,2615.2,-0.003953412198447581
2019-08-19,2648.09,0.012576475986540325
2019-08-20,2672.84,0.00934635907389847
2019-08-21,2673.95,0.0004152886068748973
2019-08-22,2675.13,0.0004412947138130452
2019-08-23,2660.74,-0.005379177834348381
2019-08-26,2658.24,-0.0009395882348519624
2019-08-27,2659.35,0.0004175695196821927
2019-08-28,2677.31,0.006753529997931773
2019-08-29,2714.25,0.013797431003507166
2019-08-30,2740.04,0.00950170396978911
2019-09-02,2773.01,0.012032671055897115
2019-09-03,2774.2,0.000429136570008648
2019-09-04,2793.36,0.006906495566289417
2019-09-05,2807.06,0.004904487785319489
2019-09-06,2797.55,-0.003387886258220285
2019-09-09,2786.63,-0.003903415488552553
2019-09-10,2787.52,0.00031938219282778846
2019-09-11,2817.05,0.010593645964872112
2019-09-12,2799.99,-0.006055980547026274
2019-09-13,2791.74,-0.0029464390944253793
2019-09-16,2834.32,0.015252136660290905
2019-09-17,2820.86,-0.004748934488695733
2019-09-18,2818.6,-0.0008011741100232284
2019-09-19,2794.77,-0.008454551905201169
2019-09-20,2796.41,0.0005868103636434974
2019-09-23,2785.46,-0.0039157348171404704
2019-09-24,2754.53,-0.01110409052723782
2019-09-25,2760.29,0.00209110084115971
2019-09-26,2772.7,0.004495904415840357
2019-09-27,2757.98,-0.005308904677750803
2019-09-30,2747.18,-0.0039159094699744434
2019-10-01,2758.83,0.004240712294061533
2019-10-02,2719.39,-0.014295915297426798
2019-10-03,2707.47,-0.004383335968728308
2019-10-04,2692.55,-0.005510679712055766
2019-10-07,2719.22,0.0099051085402313
2019-10-08,2707.89,-0.004166636020623504
2019-10-09,2713.02,0.0018944639553306608
2019-10-10,2721.51,0.003129354004025142
2019-10-11,2708.07,-0.004938434912971079
2019-10-14,2697.46,-0.003917919403855885
2019-10-15,2715.26,0.006598800352924705
2019-10-16,2744.35,0.010713522830226196
2019-10-17,2748.64,0.0015632116894710446
2019-10-18,2752.91,0.0015534955468885503
2019-10-21,2761.15,0.00299319629047079
2019-10-22,2802.23,0.014877858863154847
2019-10-23,2821.58,0.006905214775375201
2019-10-24,2877.05,0.019659198037978776
2019-10-25,2873.41,-0.0012651848247338116
2019-10-28,2856.91,-0.005742306179765455
2019-10-29,2886.48,0.010350343552999686
2019-10-30,2911.15,0.008546742052603973
2019-10-31,2893.98,-0.005898012812805997
2019-11-01,2930.4,0.012584744884208021
2019-11-05,2949.55,0.006534944034944035
2019-11-06,2980.84,0.010608397891203714
2019-11-07,3008.54,0.00929268259953564
2019-11-08,2973.19,-0.011749885326437393
2019-11-11,2961.46,-0.0039452574507515825
2019-11-12,2951.16,-0.0034780142227145427
2019-11-13,2933.89,-0.005851936187804108
2019-11-14,2922.45,-0.0038992600267904187
2019-11-15,2934.82,0.004232749918732681
2019-11-18,2924.48,-0.00352321437089842
2019-11-19,2941.69,0.005884806871649051
2019-11-20,2936.47,-0.0017744901740156527
2019-11-21,2942.6,0.0020875404822797705
2019-11-22,2947.68,0.001726364439611272
2019-11-25,2955.32,0.0025918688595778505
2019-11-26,2930.62,-0.008357808968233682
2019-11-27,2929.05,-0.0005357228163322958
2019-11-28,2927.57,-0.0005052832829757214
2019-11-29,2935.37,0.00266432570356967
2019-12-02,2921.18,-0.004834143566228466
2019-12-03,2883.48,-0.012905743569379458
2019-12-04,2900.66,0.005958078433004443
2019-12-05,2899.29,-0.0004723063027034513
2019-12-06,2928.76,0.010164557529602103
2019-12-09,2945.03,0.0055552520520629756
2019-12-10,2932.4,-0.0042885811010414665
2019-12-11,2954.4,0.007502387123175636
2019-12-12,2982.86,0.00963308962902798
2019-12-13,2996.63,0.0046163748885297284
2019-12-16,3006.16,0.003180239135295304
2019-12-17,3013.29,0.00237179657769393
2019-12-18,3023.92,0.003527705597536235
2019-12-19,3008.39,-0.005135717876134316
2019-12-20,3015.93,0.0025063239806009108
2019-12-23,3033.81,0.005928519561130496
2019-12-24,3030.59,-0.0010613716745609958
2019-12-25,3030.84,8.249218798983549e-05
2019-12-26,3031.67,0.00027385147351877137
2019-12-27,3050.47,0.006201202637490244
2019-12-30,3045.87,-0.0015079643464777082
2020-01-03,3076.37,0.010013559344292489
2020-01-06,3078.87,0.0008126460731316953
2020-01-08,3110.06,0.010130340027347806
2020-01-09,3118.08,0.002578728384661444
2020-01-10,3123.66,0.0017895628078816728
2020-01-13,3151.69,0.008973447814422997
2020-01-14,3129.77,-0.006954998746704133
2020-01-15,3132.63,0.0009138051677919368
2020-01-16,3157.23,0.00785282653872299
2020-01-17,3196.88,0.012558476892719383
2020-01-20,3219.92,0.00720702685117991
2020-01-21,3209.22,-0.0033230639270541706
2020-01-22,3174.62,-0.010781435987560761
2020-01-23,3141.2,-0.01052724420560569
2020-01-24,3146.2,0.001591748376416735
2020-01-27,3085.16,-0.019401182378742554
2020-01-28,3113.1,0.009056256401613005
2020-01-29,3128.8,0.0050432045228230304
2020-01-30,3108.58,-0.0064625415494758975
2020-01-31,3076.65,-0.010271570942359531
2020-02-03,3070.84,-0.001888417597061709
2020-02-04,3097.6,0.008714228028812832
2020-02-05,3114.25,0.005375129132231482
2020-02-06,3096.68,-0.0056418078188970044
2020-02-07,3087.63,-0.0029224847255769903
2020-02-10,3062.41,-0.008168077133594465
2020-02-11,3097.58,0.011484419133950041
2020-02-12,3122.27,0.007970738447433234
2020-02-13,3110.05,-0.003913819112376538
2020-02-14,3096.88,-0.004234658606774855
2020-02-17,3110.06,0.004255896256877945
2020-02-18,3074.05,-0.011578554754570591
2020-02-19,3114.57,0.013181308046388285
2020-02-20,3125.1,0.003380884038566956
2020-02-21,3106.03,-0.006102204729448557
2020-02-25,3002.68,-0.033273986407085676
2020-02-26,3017.42,0.0049089480064477
2020-02-27,2915.84,-0.03366452134605058
2020-02-28,2785.08,-0.04484471027216863
2020-03-02,2765.77,-0.006933373547618027
2020-03-03,2821.37,0.02010290081966315
2020-03-04,2828.01,0.002353466578293606
2020-03-05,2816.7,-0.003999278644700843
2020-03-06,2719.51,-0.03450491710157266
2020-03-10,2498.94,-0.08110652286625164
2020-03-11,2492.88,-0.0024250282119618882
2020-03-12,2286.4,-0.082827893841661
2020-03-13,2316.38,0.013112316305108562
2020-03-16,2266.9,-0.021360916602629954
2020-03-17,2224.74,-0.018598085491199567
2020-03-18,2112.64,-0.05038791049740643
2020-03-19,2275.7,0.07718305059073005
2020-03-20,2331.61,0.024568264709759813
2020-03-23,2253.35,-0.033564789994896316
2020-03-24,2415.97,0.07216810526549344
2020-03-25,2452.69,0.015198864224307496
2020-03-26,2489.97,0.015199637948537958
2020-03-27,2401.11,-0.03568717695393908
2020-03-30,2433.35,0.013427123288812126
2020-03-31,2508.81,0.031010746501736408
2020-04-01,2473.61,-0.014030556319529874
2020-04-02,2545.95,0.029244707128447844
2020-04-03,2572.23,0.010322276556884447
2020-04-06,2622.59,0.019578342527690085
2020-04-07,2634.74,0.004632824802961899
2020-04-08,2670.12,0.013428269962121542
2020-04-09,2701.77,0.01185339984719791
2020-04-10,2677.86,-0.008849754050122671
2020-04-13,2628.85,-0.018301927658652906
2020-04-14,2631.83,0.0011335755178119022
2020-04-15,2498.94,-0.05049338293126826
2020-04-16,2515.05,0.006446733414968042
2020-04-17,2534.97,0.007920319675553067
2020-04-20,2525.97,-0.0035503378738209745
2020-04-21,2488.02,-0.015023931400610424
2020-04-22,2573.41,0.034320463661867695
2020-04-23,2599.41,0.010103325937180552
2020-04-24,2562.03,-0.01438018627303872
2020-04-27,2570.91,0.003466001569068178
2020-04-28,2612.24,0.016076019775099093
2020-04-29,2663.14,0.019485192784736594
2020-04-30,2650.56,-0.0047237471556133
2020-05-04,2624.64,-0.009779065555957978
2020-05-05,2653.51,0.01099960375518183
2020-05-06,2632.1,-0.008068558249262447
2020-05-07,2634.0,0.0007218570722997697
2020-05-08,2641.55,0.0028663629460896622
2020-05-12,2642.04,0.0001854971512935677
2020-05-13,2604.98,-0.01402703971173791
2020-05-14,2590.31,-0.005631521163310338
2020-05-15,2593.91,0.001389795043836406
2020-05-18,2694.25,0.03868291498163012
2020-05-19,2711.72,0.0064841792706689105
2020-05-20,2770.79,0.02178322245659592
2020-05-21,2718.67,-0.01881051974346659
2020-05-22,2709.38,-0.0034171120437567204
2020-05-25,2757.93,0.01791922875344154
2020-05-26,2754.04,-0.0014104781484663986
2020-05-27,2741.02,-0.004727600180099101
2020-05-28,2779.98,0.01421368687568858
2020-05-29,2734.83,-0.01624112403686362
2020-06-01,2750.24,0.005634719525527965
2020-06-02,2796.51,0.01682398627028925
2020-06-03,2831.08,0.012361836717909025
2020-06-04,2766.26,-0.02289585599841748
2020-06-05,2792.74,0.00957249137825067
2020-06-08,2796.3,0.001274733773999781
2020-06-09,2795.9,-0.0001430461681507511
2020-06-10,2785.18,-0.003834185772023435
2020-06-11,2743.8,-0.014857208510760445
2020-06-15,2719.06,-0.009016692178730357
2020-06-16,2748.3,0.010753716357859044
2020-06-17,2740.1,-0.0029836626278063605
2020-06-18,2724.33,-0.0057552644064085
2020-06-19,2758.67,0.012604934057180994
2020-06-22,2763.29,0.001674720064378743
2020-06-23,2791.97,0.010378932359614845
2020-06-25,2760.75,-0.011182068575235293
2020-06-26,2761.74,0.0003585982070088978
2020-06-29,2767.95,0.0022485824154336864
2020-06-30,2743.2,-0.008941635506421686
2020-07-02,2788.79,0.016619276757072088
2020-07-03,2801.66,0.004614904671918607
2020-07-06,2835.18,0.011964335429709427
2020-07-07,2825.21,-0.0035165315782418327
2020-07-08,2815.83,-0.003320107177873566
2020-07-09,2782.43,-0.011861511525908863
2020-07-10,2800.94,0.006652458462566901
2020-07-13,2766.79,-0.012192335430248447
2020-07-14,2744.54,-0.008041810184365228
2020-07-15,2747.91,0.0012278924701407679
2020-07-16,2760.01,0.004403346543373043
2020-07-17,2774.79,0.005355053061401938
2020-07-20,2802.24,0.009892640524147733
2020-07-21,2825.71,0.008375442503140373
2020-07-22,2834.65,0.003163806618513565
2020-07-23,2851.79,0.006046601873247015
2020-07-24,2863.12,0.003972943309289878
2020-07-27,2884.88,0.007600100589566727
2020-07-28,2895.45,0.0036639305621029017
2020-07-29,2918.42,0.007933136472741742
2020-07-30,2882.63,-0.012263485036423827
2020-07-31,2911.57,0.01003944314740357
2020-08-03,2929.97,0.006319614503515147
2020-08-04,2940.46,0.0035802414359191737
2020-08-05,2992.78,0.01779313440754171
2020-08-06,2988.5,-0.0014301084610296444
2020-08-07,2972.35,-0.00540404885394008
2020-08-10,2960.78,-0.0038925429374063736
2020-08-11,3005.63,0.015148035315018404
2020-08-12,3053.99,0.016089804799659158
2020-08-13,3080.44,0.008660801115917272
2020-08-14,3061.99,-0.005989404111101049
2020-08-17,3052.46,-0.003112355037083625
2020-08-18,3050.7,-0.0005765841321426768
2020-08-19,3056.54,0.0019143147474349753
2020-08-20,2993.69,-0.02056246605639056
2020-08-21,2995.61,0.000641348970668254
2020-08-24,3029.42,0.011286515934984864
2020-08-25,3029.05,-0.00012213559031093446
2020-08-26,3051.97,0.007566728842376191
2020-08-27,3012.01,-0.01309318243626234
2020-08-28,2980.17,-0.010571014040458127
2020-08-31,2966.2,-0.004687652046695412
2020-09-01,2975.0,0.00296675881599362
2020-09-02,2956.5,-0.0062184873949580055
2020-09-03,2931.92,-0.008313884660916648
2020-09-04,2921.55,-0.0035369314305983
2020-09-07,2932.29,0.003676130820968293
2020-09-08,2888.79,-0.01483482193098229
2020-09-09,2876.07,-0.004403227648946406
2020-09-10,2897.55,0.007468524757742401
2020-09-11,2910.51,0.00447274421494015
2020-09-14,2928.38,0.006139817420314664
2020-09-15,2980.58,0.017825555426549844
2020-09-16,2975.01,-0.0018687637976499971
2020-09-17,2971.74,-0.0010991559692238306
2020-09-18,2951.79,-0.006713238708635272
2020-09-21,2863.67,-0.02985307220364586
2020-09-22,2884.66,0.00732975517430412
2020-09-23,2916.39,0.010999563206755658
2020-09-24,2912.76,-0.0012446894962606647
2020-09-25,2896.83,-0.005469039673711595
2020-09-28,2927.17,0.010473517603725613
2020-09-29,2910.12,-0.005824738570018195
2020-09-30,2905.81,-0.0014810385826014016
2020-10-01,2889.8,-0.005509651353667211
2020-10-02,2852.42,-0.012935151221537877
2020-10-05,2881.98,0.010363130254310349
2020-10-06,2892.99,0.0038202902171422526
2020-10-07,2842.58,-0.017424878758654505
2020-10-08,2846.39,0.0013403316705247192
2020-10-09,2834.09,-0.004321263073577275
2020-10-12,2846.14,0.004251805694243993
2020-10-13,2829.23,-0.005941380255363393
2020-10-14,2856.08,0.009490214652043027
2020-10-15,2817.29,-0.013581552337469494
2020-10-16,2799.54,-0.006300380862459987
2020-10-19,2794.27,-0.0018824521171335595
2020-10-20,2803.06,0.003145723212144791
2020-10-21,2786.23,-0.006004152604653479
2020-10-22,2803.17,0.006079900080036449
2020-10-23,2816.7,0.004826678367705117
2020-10-26,2785.59,-0.011044839706038867
2020-10-27,2763.03,-0.008098822870558853
2020-10-28,2693.46,-0.025178879708146584
2020-10-29,2709.04,0.005784381427606178
2020-10-30,2690.59,-0.006810530667690329
2020-11-02,2737.54,0.017449704339940197
2020-11-03,2786.42,0.01785544686105056
2020-11-05,2861.39,0.026905491634426904
2020-11-06,2895.62,0.011962717420554325
2020-11-09,2987.75,0.031817020189113254
2020-11-10,2998.61,0.0036348422726131258
2020-11-11,3015.03,0.005475870486658874
2020-11-12,3025.83,0.003582053909911176
2020-11-13,3025.22,-0.00020159757818516422
2020-11-16,3079.74,0.018021829817335577
2020-11-17,3052.22,-0.00893581925746978
2020-11-18,3080.68,0.009324360629312523
2020-11-19,3046.49,-0.011098199098900308
2020-11-20,3051.04,0.001493522053248153
2020-11-23,3047.06,-0.0013044732288006733
2020-11-24,3095.84,0.016008874127847905
2020-11-25,3134.52,0.012494185746033226
2020-11-26,3138.62,0.0013080152623048402
2020-11-27,3142.68,0.0012935621387744067
2020-11-30,3107.58,-0.011168811333002404
2020-12-01,3147.79,0.012939328995552835
2020-12-02,3189.61,0.013285511422299612
2020-12-03,3162.67,-0.008446173670135226
2020-12-04,3184.72,0.006971957238662174
2020-12-07,3195.08,0.0032530332336908607
2020-12-08,3179.61,-0.004841819297169314
2020-12-09,3211.66,0.01007985256053412
2020-12-10,3258.31,0.01452519880684755
2020-12-11,3276.58,0.005607201279190788
2020-12-14,3254.83,-0.006638018909960963
2020-12-15,3248.11,-0.002064623958854983
2020-12-16,3269.95,0.006723910212400375
2020-12-17,3282.67,0.0038899677365098473
2020-12-18,3273.75,-0.0027173002464457863
2020-12-21,3186.38,-0.026688048873615866
2020-12-22,3236.46,0.015716895034490586
2020-12-23,3252.1,0.004832440382393166
2020-12-24,3236.88,-0.004680052888902497
2020-12-25,3246.35,0.002925656805318644
2020-12-28,3258.95,0.0038812820552311944
2020-12-29,3274.67,0.0048236395157950085
2020-12-30,3289.02,0.004382120946538004
2021-01-04,3350.51,0.01869553848866845
2021-01-05,3359.15,0.0025787118975917345
2021-01-06,3371.03,0.0035366089635771036
2021-01-08,3454.82,0.024855904575159515
2021-01-11,3482.48,0.008006205822589818
2021-01-12,3471.65,-0.00310985274861586
2021-01-13,3470.26,-0.00040038598361002986
2021-01-14,3490.85,0.005933273011244022
2021-01-15,3450.95,-0.01142988097454778
2021-01-18,3471.92,0.006076587606311357
2021-01-19,3443.23,-0.008263439249752369
2021-01-20,3466.8,0.006845316752003283
2021-01-21,3422.67,-0.012729318103149923
2021-01-22,3382.92,-0.011613740150233642
2021-01-25,3397.48,0.004303974081562689
2021-01-26,3390.76,-0.0019779365882948152
2021-01-27,3343.62,-0.013902487937807573
2021-01-28,3342.01,-0.00048151404764884553
2021-01-29,3277.08,-0.01942842780243037
2021-02-01,3291.14,0.004290404872630438
2021-02-02,3360.25,0.020998802846430076
2021-02-03,3343.46,-0.004996652034818805
2021-02-04,3372.0,0.00853606742715618
2021-02-05,3392.73,0.00614768683274014
2021-02-08,3445.9,0.015671745172766594
2021-02-09,3426.86,-0.005525407005426697
2021-02-10,3399.66,-0.007937295366603925
2021-02-11,3414.32,0.004312195925475049
2021-02-12,3427.08,0.0037372009653457994
2021-02-15,3481.9,0.01599612498103342
2021-02-16,3495.26,0.0038369855538642472
2021-02-17,3436.8,-0.016725508259757493
2021-02-18,3400.17,-0.010658170391061539
2021-02-19,3457.68,0.016913860189343488
2021-02-20,3446.32,-0.0032854399481732077
2021-02-22,3433.93,-0.003595139162933303
2021-02-24,3385.48,-0.014109198498513331
2021-02-25,3409.76,0.007171804293630402
2021-02-26,3346.64,-0.01851156679649013
2021-03-01,3386.16,0.011808859034733388
2021-03-02,3410.1,0.007069955347650536
2021-03-03,3416.04,0.0017418844022170088
2021-03-04,3397.56,-0.005409772719288997
2021-03-05,3414.13,0.004877029397567734
2021-03-09,3478.72,0.018918436029090824
2021-03-10,3463.06,-0.0045016557814367975
2021-03-11,3508.51,0.013124231171276257
2021-03-12,3539.5,0.008832809369219374
2021-03-15,3584.49,0.012710834863681297
2021-03-16,3589.83,0.0014897516801553046
2021-03-17,3507.91,-0.02282002211803902
2021-03-18,3504.85,-0.0008723142840038056
2021-03-19,3475.26,-0.008442586701285282
2021-03-22,3489.07,0.003973803398882314
2021-03-23,3467.21,-0.006265279859676065
2021-03-24,3485.33,0.005226103985625397
2021-03-25,3439.3,-0.013206783862647065
2021-03-26,3489.83,0.01469194312796196
2021-03-29,3529.33,0.011318602911889686
2021-03-30,3525.23,-0.0011616935792345684
2021-03-31,3541.72,0.004677708972180561
2021-04-01,3527.54,-0.004003704414804021
2021-04-02,3558.22,0.008697279123695223
2021-04-05,3524.93,-0.009355801496253702
2021-04-06,3493.89,-0.008805848626781243
2021-04-07,3500.34,0.0018460798708603843
2021-04-08,3507.83,0.0021397921344783466
2021-04-09,3486.03,-0.006214668327712447
2021-04-12,3522.65,0.010504786246819497
2021-04-13,3526.3,0.0010361517607482273
2021-04-14,3576.89,0.014346482148427375
2021-04-15,3568.51,-0.002342817363687355
2021-04-16,3598.44,0.008387254064021077
2021-04-19,3574.08,-0.006769600160069444
2021-04-20,3552.41,-0.006063098755483942
2021-04-21,3561.72,0.0026207560501181337
2021-04-22,3600.35,0.010845883449569271
2021-04-23,3597.17,-0.0008832474620522612
2021-04-26,3610.98,0.003839129093148319
2021-04-27,3600.6,-0.002874565907316051
2021-04-28,3578.12,-0.006243403877131626
2021-04-29,3571.05,-0.00197589795758657
2021-04-30,3544.0,-0.007574802929110502
2021-05-04,3577.21,0.009370767494356613
2021-05-05,3643.56,0.018547974538816625
2021-05-06,3658.27,0.004037260261941622
2021-05-07,3682.69,0.006675286405869452
2021-05-10,3694.78,0.003282926339170489
2021-05-11,3652.05,-0.01156496462576928
2021-05-12,3654.14,0.000572281321449486
2021-05-13,3637.38,-0.004586578510949124
2021-05-14,3637.6,6.048309497486137e-05
2021-05-17,3639.61,0.0005525621288762217
2021-05-18,3687.96,0.013284390360505549
2021-05-19,3634.76,-0.01442531914662848
2021-05-20,3636.16,0.0003851698599082187
2021-05-21,3660.48,0.0066883745489747515
2021-05-24,3662.51,0.000554572077978932
2021-05-25,3686.76,0.006621142331352026
2021-05-26,3711.05,0.006588440798967143
2021-05-27,3738.68,0.007445332183613651
2021-05-28,3730.55,-0.002174564284720737
2021-05-31,3721.63,-0.002391068341129343
2021-06-01,3764.59,0.011543329132664981
2021-06-02,3817.68,0.014102465341511161
2021-06-03,3805.45,-0.0032035162716623766
2021-06-04,3807.43,0.0005203064026593207
2021-06-07,3822.21,0.003881883580262757
2021-06-08,3807.43,-0.0038668728301166633
2021-06-09,3843.28,0.009415800159162657
2021-06-10,3827.71,-0.004051227076871888
2021-06-11,3841.53,0.003610513858155473
2021-06-14,3860.18,0.004854836484421421
2021-06-15,3822.4,-0.009787108373184639
2021-06-16,3829.67,0.0019019464210967563
2021-06-17,3819.07,-0.0027678625051243966
2021-06-18,3802.95,-0.004220922894840995
2021-06-21,3813.45,0.0027610144756045063
2021-06-22,3821.68,0.0021581507558772195
2021-06-23,3837.15,0.004047957966130111
2021-06-24,3823.44,-0.003572964309448423
2021-06-25,3831.84,0.002196974452325584
2021-06-28,3825.57,-0.0016362896154328288
2021-06-29,3790.85,-0.009075771715064795
2021-06-30,3841.85,0.013453447116082096
2021-07-01,3858.32,0.004286997149810734
2021-07-02,3865.42,0.0018401791453275251
2021-07-05,3882.59,0.00444194938712994
2021-07-06,3884.3,0.00044042765267504613
2021-07-07,3895.1,0.0027804237571762425
2021-07-08,3861.08,-0.00873405047367204
2021-07-09,3855.31,-0.0014944005304214913
2021-07-12,3875.61,0.00526546503394032
2021-07-13,3877.03,0.0003663939354063839
2021-07-14,3832.85,-0.011395320644926765
2021-07-15,3799.97,-0.008578472937892156
2021-07-16,3770.15,-0.007847430374450237
2021-07-19,3693.42,-0.020351975385594745
2021-07-20,3704.4,0.002972854427603755
2021-07-21,3722.96,0.005010258071482587
2021-07-22,3754.44,0.00845563744977107
2021-07-23,3734.54,-0.005300391003718263
